turno,indice_jugador,jugador,dado1,dado2,suma,posicion_anterior,posicion_nueva,paso_salida,nombre_casilla,tipo_casilla,precio_casilla,color_casilla,compra_realizada,dinero_antes_compra,dinero_despues_compra,propiedades_antes,propiedades_despues
114,2,bob,6,1,7,28,35,no,verde3,propiedad,320,verde,no,6940,6940,15,15
115,1,ana,2,1,3,39,2,si,morado1,propiedad,60,morado,no,7670,7670,11,11
116,2,bob,5,1,6,35,1,si,salida,salida,0,ninguno,no,6940,6940,15,15
117,1,ana,5,4,9,2,11,no,visita_carcel,visita_carcel,0,ninguno,no,7670,7670,11,11
118,2,bob,4,2,6,1,7,no,gris1,propiedad,100,gris,no,6940,6940,15,15
119,1,ana,1,6,7,11,18,no,suerte3,suerte,0,ninguno,no,7670,7670,11,11
120,2,bob,2,1,3,7,10,no,gris3,propiedad,120,gris,no,6940,6940,15,15
121,1,ana,6,2,8,18,26,no,estacion3,estacion,200,estacion,no,7670,7670,11,11
122,2,bob,4,1,5,10,15,no,rosa3,propiedad,160,rosa,no,6940,6940,15,15
123,1,ana,2,4,6,26,32,no,verde1,propiedad,300,verde,no,7670,7670,11,11
124,2,bob,3,6,9,15,24,no,rojo2,propiedad,220,rojo,no,6940,6940,15,15
125,1,ana,4,4,8,32,40,no,azul2,propiedad,400,azul,no,7670,7670,11,11
126,2,bob,4,4,8,24,32,no,verde1,propiedad,300,verde,no,6940,6940,15,15
127,1,ana,6,3,9,40,9,si,gris2,propiedad,100,gris,no,7670,7670,11,11
128,2,bob,1,2,3,32,35,no,verde3,propiedad,320,verde,no,6940,6940,15,15
129,1,ana,5,6,11,9,20,no,naranja3,propiedad,200,naranja,no,7670,7670,11,11
130,2,bob,5,4,9,35,4,si,morado2,propiedad,60,morado,no,6940,6940,15,15
131,1,ana,4,1,5,20,25,no,rojo3,propiedad,240,rojo,no,7670,7670,11,11
132,2,bob,2,5,7,4,11,no,visita_carcel,visita_carcel,0,ninguno,no,6940,6940,15,15
133,1,ana,1,1,2,25,27,no,amarillo1,propiedad,260,amarillo,no,7670,7670,11,11
134,2,bob,2,5,7,11,18,no,suerte3,suerte,0,ninguno,no,6940,6940,15,15
135,1,ana,1,6,7,27,34,no,suerte5,suerte,0,ninguno,no,7670,7670,11,11
136,2,bob,3,5,8,18,26,no,estacion3,estacion,200,estacion,no,6940,6940,15,15
137,1,ana,5,3,8,34,2,si,morado1,propiedad,60,morado,no,7670,7670,11,11
138,2,bob,4,3,7,26,33,no,verde2,propiedad,300,verde,no,6940,6940,15,15
139,1,ana,5,2,7,2,9,no,gris2,propiedad,100,gris,no,7670,7670,11,11
140,2,bob,6,4,10,33,3,si,suerte1,suerte,0,ninguno,no,6940,6940,15,15
141,1,ana,6,6,12,9,21,no,parking,parking,0,ninguno,no,7670,7670,11,11
142,2,bob,5,5,10,3,13,no,impuesto2,impuesto,150,ninguno,no,6940,6940,15,15
143,1,ana,1,2,3,21,24,no,rojo2,propiedad,220,rojo,no,7670,7670,11,11
144,2,bob,2,4,6,13,19,no,naranja2,propiedad,180,naranja,no,6940,6940,15,15
145,1,ana,3,6,9,24,33,no,verde2,propiedad,300,verde,no,7670,7670,11,11
146,2,bob,4,2,6,19,25,no,rojo3,propiedad,240,rojo,no,6940,6940,15,15
147,1,ana,3,6,9,33,2,si,morado1,propiedad,60,morado,no,7670,7670,11,11
148,2,bob,3,5,8,25,33,no,verde2,propiedad,300,verde,no,6940,6940,15,15
149,1,ana,1,1,2,2,4,no,morado2,propiedad,60,morado,no,7670,7670,11,11
150,2,bob,3,5,8,33,1,si,salida,salida,0,ninguno,no,6940,6940,15,15
151,1,ana,3,5,8,4,12,no,rosa1,propiedad,140,rosa,no,7670,7670,11,11
152,2,bob,3,2,5,1,6,no,estacion1,estacion,200,estacion,no,6940,6940,15,15
153,1,ana,6,2,8,12,20,no,naranja3,propiedad,200,naranja,no,7670,7670,11,11
154,2,bob,3,2,5,6,11,no,visita_carcel,visita_carcel,0,ninguno,no,6940,6940,15,15
155,1,ana,2,5,7,20,27,no,amarillo1,propiedad,260,amarillo,no,7670,7670,11,11
156,2,bob,2,1,3,11,14,no,rosa2,propiedad,140,rosa,no,6940,6940,15,15
157,1,ana,6,4,10,27,37,no,suerte6,suerte,0,ninguno,no,7670,7670,11,11
158,2,bob,3,4,7,14,21,no,parking,parking,0,ninguno,no,6940,6940,15,15
159,1,ana,1,5,6,37,3,si,suerte1,suerte,0,ninguno,no,7670,7670,11,11
160,2,bob,3,3,6,21,27,no,amarillo1,propiedad,260,amarillo,no,6940,6940,15,15
161,1,ana,3,2,5,3,8,no,suerte2,suerte,0,ninguno,no,7670,7670,11,11
162,2,bob,5,4,9,27,36,no,estacion4,estacion,200,estacion,no,6940,6940,15,15
163,1,ana,5,2,7,8,15,no,rosa3,propiedad,160,rosa,no,7670,7670,11,11
164,2,bob,4,4,8,36,4,si,morado2,propiedad,60,morado,no,6940,6940,15,15
165,1,ana,3,6,9,15,24,no,rojo2,propiedad,220,rojo,no,7670,7670,11,11
166,2,bob,6,3,9,4,13,no,impuesto2,impuesto,150,ninguno,no,6940,6940,15,15
167,1,ana,5,6,11,24,35,no,verde3,propiedad,320,verde,no,7670,7670,11,11
168,2,bob,5,1,6,13,19,no,naranja2,propiedad,180,naranja,no,6940,6940,15,15
169,1,ana,2,3,5,35,40,no,azul2,propiedad,400,azul,no,7670,7670,11,11
170,2,bob,1,6,7,19,26,no,estacion3,estacion,200,estacion,no,6940,6940,15,15
171,1,ana,6,1,7,40,7,si,gris1,propiedad,100,gris,no,7670,7670,11,11
172,2,bob,1,5,6,26,32,no,verde1,propiedad,300,verde,no,6940,6940,15,15
173,1,ana,4,3,7,7,14,no,rosa2,propiedad,140,rosa,no,7670,7670,11,11
174,2,bob,5,6,11,32,3,si,suerte1,suerte,0,ninguno,no,6940,6940,15,15
175,1,ana,6,2,8,14,22,no,rojo1,propiedad,220,rojo,no,7670,7670,11,11
176,2,bob,2,4,6,3,9,no,gris2,propiedad,100,gris,no,6940,6940,15,15
177,1,ana,4,3,7,22,29,no,impuesto3,impuesto,100,ninguno,no,7670,7670,11,11
178,2,bob,1,3,4,9,13,no,impuesto2,impuesto,150,ninguno,no,6940,6940,15,15
179,1,ana,4,4,8,29,37,no,suerte6,suerte,0,ninguno,no,7670,7670,11,11
180,2,bob,3,2,5,13,18,no,suerte3,suerte,0,ninguno,no,6940,6940,15,15
181,1,ana,3,4,7,37,4,si,morado2,propiedad,60,morado,no,7670,7670,11,11
182,2,bob,2,3,5,18,23,no,suerte4,suerte,0,ninguno,no,6940,6940,15,15
183,1,ana,3,1,4,4,8,no,suerte2,suerte,0,ninguno,no,7670,7670,11,11
184,2,bob,6,2,8,23,31,no,carcel,carcel,0,ninguno,no,6940,6940,15,15
185,1,ana,5,1,6,8,14,no,rosa2,propiedad,140,rosa,no,7670,7670,11,11
186,2,bob,1,1,2,31,33,no,verde2,propiedad,300,verde,no,6940,6940,15,15
187,1,ana,4,1,5,14,19,no,naranja2,propiedad,180,naranja,no,7670,7670,11,11
188,2,bob,1,5,6,33,39,no,impuesto4,impuesto,100,ninguno,no,6940,6940,15,15
189,1,ana,4,6,10,19,29,no,impuesto3,impuesto,100,ninguno,no,7670,7670,11,11
190,2,bob,2,1,3,39,2,si,morado1,propiedad,60,morado,no,6940,6940,15,15
191,1,ana,6,5,11,29,40,no,azul2,propiedad,400,azul,no,7670,7670,11,11
192,2,bob,2,1,3,2,5,no,impuesto1,impuesto,200,ninguno,no,6940,6940,15,15
193,1,ana,6,4,10,40,10,si,gris3,propiedad,120,gris,no,7670,7670,11,11
194,2,bob,5,3,8,5,13,no,impuesto2,impuesto,150,ninguno,no,6940,6940,15,15
195,1,ana,1,2,3,10,13,no,impuesto2,impuesto,150,ninguno,no,7670,7670,11,11
196,2,bob,3,4,7,13,20,no,naranja3,propiedad,200,naranja,no,6940,6940,15,15
197,1,ana,1,4,5,13,18,no,suerte3,suerte,0,ninguno,no,7670,7670,11,11
198,2,bob,5,6,11,20,31,no,carcel,carcel,0,ninguno,no,6940,6940,15,15
199,1,ana,4,2,6,18,24,no,rojo2,propiedad,220,rojo,no,7670,7670,11,11
200,2,bob,3,6,9,31,40,no,azul2,propiedad,400,azul,no,6940,6940,15,15
