turno,indice_jugador,jugador,dado1,dado2,suma,posicion_anterior,posicion_nueva,paso_salida,nombre_casilla,tipo_casilla,precio_casilla,color_casilla,compra_realizada,alquiler_realizado,alquiler_teorico,pago_real,dinero_inicial_turno,dinero_final_turno,propiedades_antes,propiedades_despues
260,10,javier,1,4,5,11,16,no,estacion2,estacion,200,estacion,no,si,40,40,9208,9168,1,1
261,1,ana,3,4,7,40,7,si,gris1,propiedad,100,gris,no,si,20,20,9550,9530,4,4
262,2,bob,2,6,8,21,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9232,9232,3,3
263,3,carla,5,1,6,19,25,no,rojo3,propiedad,240,rojo,no,no,0,0,9258,9258,4,4
264,4,diego,2,2,4,11,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9620,9588,2,2
265,5,elena,6,6,12,13,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9424,9376,3,3
266,6,fernando,2,6,8,16,24,no,rojo2,propiedad,220,rojo,no,si,44,44,9746,9702,3,3
267,7,gema,3,2,5,37,2,si,morado1,propiedad,60,morado,no,si,12,12,9744,9732,2,2
268,8,hugo,1,3,4,27,31,no,carcel,carcel,0,ninguno,no,no,0,0,9380,9380,2,2
269,9,irene,1,5,6,19,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9540,9492,2,2
270,10,javier,5,5,10,16,26,no,estacion3,estacion,200,estacion,no,si,40,40,9168,9128,1,1
271,1,ana,2,2,4,7,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,9582,9582,4,4
272,2,bob,5,4,9,29,38,no,azul1,propiedad,350,azul,no,si,70,70,9276,9206,3,3
273,3,carla,5,6,11,25,36,no,estacion4,estacion,200,estacion,no,si,40,40,9354,9314,4,4
274,4,diego,4,2,6,15,21,no,parking,parking,0,ninguno,no,no,0,0,9588,9588,2,2
275,5,elena,1,4,5,25,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,9416,9360,3,3
276,6,fernando,4,3,7,24,31,no,carcel,carcel,0,ninguno,no,no,0,0,9702,9702,3,3
277,7,gema,1,1,2,2,4,no,morado2,propiedad,60,morado,no,si,12,12,9732,9720,2,2
278,8,hugo,5,4,9,31,40,no,azul2,propiedad,400,azul,no,si,80,80,9380,9300,2,2
279,9,irene,2,5,7,25,32,no,verde1,propiedad,300,verde,no,si,60,60,9492,9432,2,2
280,10,javier,4,4,8,26,34,no,suerte5,suerte,0,ninguno,no,no,0,0,9128,9128,1,1
281,1,ana,1,5,6,11,17,no,naranja1,propiedad,180,naranja,no,si,36,36,9652,9616,4,4
282,2,bob,4,6,10,38,8,si,suerte2,suerte,0,ninguno,no,no,0,0,9262,9262,3,3
283,3,carla,6,2,8,36,4,si,morado2,propiedad,60,morado,no,si,12,12,9314,9302,4,4
284,4,diego,3,1,4,21,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9588,9540,2,2
285,5,elena,3,3,6,30,36,no,estacion4,estacion,200,estacion,no,no,0,0,9420,9420,3,3
286,6,fernando,1,6,7,31,38,no,azul1,propiedad,350,azul,no,si,70,70,9806,9736,3,3
287,7,gema,5,4,9,4,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9720,9720,2,2
288,8,hugo,5,1,6,40,6,si,estacion1,estacion,200,estacion,no,si,40,40,9336,9296,2,2
289,9,irene,5,1,6,32,38,no,azul1,propiedad,350,azul,no,si,70,70,9432,9362,2,2
290,10,javier,6,5,11,34,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9128,9128,1,1
291,1,ana,1,3,4,17,21,no,parking,parking,0,ninguno,no,no,0,0,9756,9756,4,4
292,2,bob,3,3,6,8,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9262,9234,3,3
293,3,carla,2,3,5,4,9,no,gris2,propiedad,100,gris,no,no,0,0,9350,9350,4,4
294,4,diego,1,2,3,25,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,9580,9528,2,2
295,5,elena,5,5,10,36,6,si,estacion1,estacion,200,estacion,no,si,40,40,9472,9432,3,3
296,6,fernando,4,3,7,38,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9736,9736,3,3
297,7,gema,5,2,7,13,20,no,naranja3,propiedad,200,naranja,no,si,40,40,9720,9680,2,2
298,8,hugo,6,1,7,6,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9296,9296,2,2
299,9,irene,2,1,3,38,1,si,salida,salida,0,ninguno,no,no,0,0,9362,9362,2,2
300,10,javier,5,1,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,9156,9156,1,1
301,1,ana,5,4,9,21,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,9756,9700,4,4
302,2,bob,4,2,6,14,20,no,naranja3,propiedad,200,naranja,no,si,40,40,9290,9250,3,3
303,3,carla,1,6,7,9,16,no,estacion2,estacion,200,estacion,no,si,40,40,9350,9310,4,4
304,4,diego,2,1,3,28,31,no,carcel,carcel,0,ninguno,no,no,0,0,9648,9648,2,2
305,5,elena,6,2,8,6,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9432,9404,3,3
306,6,fernando,4,1,5,5,10,no,gris3,propiedad,120,gris,no,si,24,24,9776,9752,3,3
307,7,gema,2,4,6,20,26,no,estacion3,estacion,200,estacion,no,si,40,40,9680,9640,2,2
308,8,hugo,3,6,9,13,22,no,rojo1,propiedad,220,rojo,no,si,44,44,9296,9252,2,2
309,9,irene,4,4,8,1,9,no,gris2,propiedad,100,gris,no,si,20,20,9386,9366,2,2
310,10,javier,4,4,8,11,19,no,naranja2,propiedad,180,naranja,no,si,36,36,9184,9148,1,1
311,1,ana,6,3,9,30,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9740,9740,4,4
312,2,bob,1,2,3,20,23,no,suerte4,suerte,0,ninguno,no,no,0,0,9294,9294,3,3
313,3,carla,5,6,11,16,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,9366,9314,4,4
314,4,diego,5,4,9,31,40,no,azul2,propiedad,400,azul,no,si,80,80,9648,9568,2,2
315,5,elena,4,1,5,14,19,no,naranja2,propiedad,180,naranja,no,si,36,36,9404,9368,3,3
316,6,fernando,2,5,7,10,17,no,naranja1,propiedad,180,naranja,no,si,36,36,9832,9796,3,3
317,7,gema,1,1,2,26,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,9640,9588,2,2
318,8,hugo,2,5,7,22,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9340,9340,2,2
319,9,irene,1,6,7,9,16,no,estacion2,estacion,200,estacion,no,si,40,40,9366,9326,2,2
320,10,javier,3,5,8,19,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,9148,9096,1,1
321,1,ana,5,3,8,39,7,si,gris1,propiedad,100,gris,no,si,20,20,9740,9720,4,4
322,2,bob,4,3,7,23,30,no,amarillo3,propiedad,280,amarillo,no,no,0,0,9294,9294,3,3
323,3,carla,5,2,7,27,34,no,suerte5,suerte,0,ninguno,no,no,0,0,9350,9350,4,4
324,4,diego,6,4,10,40,10,si,gris3,propiedad,120,gris,no,si,24,24,9568,9544,2,2
325,5,elena,6,6,12,19,31,no,carcel,carcel,0,ninguno,no,no,0,0,9420,9420,3,3
326,6,fernando,5,5,10,17,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,9836,9784,3,3
327,7,gema,1,2,3,28,31,no,carcel,carcel,0,ninguno,no,no,0,0,9588,9588,2,2
328,8,hugo,2,4,6,29,35,no,verde3,propiedad,320,verde,no,si,64,64,9444,9380,2,2
329,9,irene,3,6,9,16,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9370,9322,2,2
330,10,javier,4,2,6,27,33,no,verde2,propiedad,300,verde,no,si,60,60,9096,9036,1,1
331,1,ana,3,6,9,7,16,no,estacion2,estacion,200,estacion,no,si,40,40,9720,9680,4,4
332,2,bob,3,5,8,30,38,no,azul1,propiedad,350,azul,no,si,70,70,9294,9224,3,3
333,3,carla,1,1,2,34,36,no,estacion4,estacion,200,estacion,no,si,40,40,9462,9422,4,4
334,4,diego,3,5,8,10,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9544,9544,2,2
335,5,elena,3,5,8,31,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9460,9460,3,3
336,6,fernando,3,2,5,27,32,no,verde1,propiedad,300,verde,no,si,60,60,9824,9764,3,3
337,7,gema,6,2,8,31,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9648,9648,2,2
338,8,hugo,3,2,5,35,40,no,azul2,propiedad,400,azul,no,si,80,80,9380,9300,2,2
339,9,irene,2,5,7,25,32,no,verde1,propiedad,300,verde,no,si,60,60,9322,9262,2,2
340,10,javier,2,1,3,33,36,no,estacion4,estacion,200,estacion,no,si,40,40,9036,8996,1,1
341,1,ana,6,4,10,16,26,no,estacion3,estacion,200,estacion,no,no,0,0,9750,9750,4,4
342,2,bob,3,4,7,38,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9224,9224,3,3
343,3,carla,1,5,6,36,2,si,morado1,propiedad,60,morado,no,si,12,12,9422,9410,4,4
344,4,diego,3,3,6,18,24,no,rojo2,propiedad,220,rojo,no,si,44,44,9544,9500,2,2
345,5,elena,3,2,5,39,4,si,morado2,propiedad,60,morado,no,si,12,12,9620,9608,3,3
346,6,fernando,5,4,9,32,1,si,salida,salida,0,ninguno,no,no,0,0,9856,9856,3,3
347,7,gema,5,2,7,39,6,si,estacion1,estacion,200,estacion,no,si,40,40,9648,9608,2,2
348,8,hugo,4,4,8,40,8,si,suerte2,suerte,0,ninguno,no,no,0,0,9300,9300,2,2
349,9,irene,3,6,9,32,1,si,salida,salida,0,ninguno,no,no,0,0,9262,9262,2,2
350,10,javier,6,3,9,36,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,8996,8996,1,1
351,1,ana,5,6,11,26,37,no,suerte6,suerte,0,ninguno,no,no,0,0,9762,9762,4,4
352,2,bob,5,1,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,9268,9268,3,3
353,3,carla,2,3,5,2,7,no,gris1,propiedad,100,gris,no,si,20,20,9410,9390,4,4
354,4,diego,1,6,7,24,31,no,carcel,carcel,0,ninguno,no,no,0,0,9540,9540,2,2
355,5,elena,6,1,7,4,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,9608,9608,3,3
356,6,fernando,1,5,6,1,7,no,gris1,propiedad,100,gris,no,si,20,20,9856,9836,3,3
357,7,gema,4,3,7,6,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9608,9608,2,2
358,8,hugo,5,6,11,8,19,no,naranja2,propiedad,180,naranja,no,si,36,36,9300,9264,2,2
359,9,irene,6,2,8,1,9,no,gris2,propiedad,100,gris,no,si,20,20,9302,9282,2,2
360,10,javier,2,4,6,5,11,no,visita_carcel,visita_carcel,0,ninguno,no,no,0,0,8996,8996,1,1
361,1,ana,4,3,7,37,4,si,morado2,propiedad,60,morado,no,si,12,12,9762,9750,4,4
362,2,bob,1,3,4,11,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9268,9236,3,3
363,3,carla,4,4,8,7,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9446,9414,4,4
364,4,diego,3,2,5,31,36,no,estacion4,estacion,200,estacion,no,si,40,40,9540,9500,2,2
365,5,elena,3,4,7,11,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9648,9648,3,3
366,6,fernando,2,3,5,7,12,no,rosa1,propiedad,140,rosa,no,si,28,28,9848,9820,3,3
367,7,gema,3,1,4,13,17,no,naranja1,propiedad,180,naranja,no,si,36,36,9672,9636,2,2
368,8,hugo,6,2,8,19,27,no,amarillo1,propiedad,260,amarillo,no,no,0,0,9300,9300,2,2
369,9,irene,5,1,6,9,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9282,9250,2,2
370,10,javier,1,1,2,11,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,8996,8996,1,1
371,1,ana,4,1,5,4,9,no,gris2,propiedad,100,gris,no,si,20,20,9778,9758,4,4
372,2,bob,1,5,6,15,21,no,parking,parking,0,ninguno,no,no,0,0,9236,9236,3,3
373,3,carla,4,6,10,15,25,no,rojo3,propiedad,240,rojo,no,no,0,0,9434,9434,4,4
374,4,diego,2,1,3,36,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9500,9500,2,2
375,5,elena,6,5,11,18,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9648,9648,3,3
376,6,fernando,2,1,3,12,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9820,9788,3,3
377,7,gema,6,4,10,17,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,9700,9648,2,2
378,8,hugo,5,3,8,27,35,no,verde3,propiedad,320,verde,no,si,64,64,9352,9288,2,2
379,9,irene,1,2,3,15,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9250,9250,2,2
380,10,javier,3,4,7,13,20,no,naranja3,propiedad,200,naranja,no,si,40,40,8996,8956,1,1
381,1,ana,1,4,5,9,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9758,9730,4,4
382,2,bob,5,6,11,21,32,no,verde1,propiedad,300,verde,no,si,60,60,9236,9176,3,3
383,3,carla,4,2,6,25,31,no,carcel,carcel,0,ninguno,no,no,0,0,9498,9498,4,4
384,4,diego,3,6,9,39,8,si,suerte2,suerte,0,ninguno,no,no,0,0,9540,9540,2,2
385,5,elena,2,4,6,29,35,no,verde3,propiedad,320,verde,no,si,64,64,9708,9644,3,3
386,6,fernando,6,1,7,15,22,no,rojo1,propiedad,220,rojo,no,si,44,44,9788,9744,3,3
387,7,gema,5,1,6,27,33,no,verde2,propiedad,300,verde,no,no,0,0,9648,9648,2,2
388,8,hugo,1,1,2,35,37,no,suerte6,suerte,0,ninguno,no,no,0,0,9288,9288,2,2
389,9,irene,4,5,9,18,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,9250,9198,2,2
390,10,javier,2,5,7,20,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,8984,8932,1,1
391,1,ana,3,5,8,14,22,no,rojo1,propiedad,220,rojo,no,si,44,44,9730,9686,4,4
392,2,bob,2,6,8,32,40,no,azul2,propiedad,400,azul,no,si,80,80,9264,9184,3,3
393,3,carla,2,2,4,31,35,no,verde3,propiedad,320,verde,no,no,0,0,9562,9562,4,4
394,4,diego,5,6,11,8,19,no,naranja2,propiedad,180,naranja,no,si,36,36,9540,9504,2,2
395,5,elena,3,4,7,35,2,si,morado1,propiedad,60,morado,no,si,12,12,9644,9632,3,3
396,6,fernando,6,1,7,22,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9824,9824,3,3
397,7,gema,2,3,5,33,38,no,azul1,propiedad,350,azul,no,si,70,70,9648,9578,2,2
398,8,hugo,6,2,8,37,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9392,9392,2,2
399,9,irene,2,5,7,27,34,no,suerte5,suerte,0,ninguno,no,no,0,0,9198,9198,2,2
400,10,javier,3,5,8,27,35,no,verde3,propiedad,320,verde,no,si,64,64,8932,8868,1,1
401,1,ana,4,1,5,22,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,9768,9716,4,4
402,2,bob,2,5,7,40,7,si,gris1,propiedad,100,gris,no,si,20,20,9184,9164,3,3
403,3,carla,1,5,6,35,1,si,salida,salida,0,ninguno,no,no,0,0,9662,9662,4,4
404,4,diego,4,6,10,19,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9504,9504,2,2
405,5,elena,3,1,4,2,6,no,estacion1,estacion,200,estacion,no,si,40,40,9632,9592,3,3
406,6,fernando,3,5,8,29,37,no,suerte6,suerte,0,ninguno,no,no,0,0,9824,9824,3,3
407,7,gema,1,4,5,38,3,si,suerte1,suerte,0,ninguno,no,no,0,0,9578,9578,2,2
408,8,hugo,3,2,5,5,10,no,gris3,propiedad,120,gris,no,si,24,24,9444,9420,2,2
409,9,irene,2,4,6,34,40,no,azul2,propiedad,400,azul,no,si,80,80,9242,9162,2,2
410,10,javier,3,3,6,35,1,si,salida,salida,0,ninguno,no,no,0,0,8868,8868,1,1
411,1,ana,5,6,11,27,38,no,azul1,propiedad,350,azul,no,no,0,0,9716,9716,4,4
412,2,bob,2,4,6,7,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9164,9164,3,3
413,3,carla,6,2,8,1,9,no,gris2,propiedad,100,gris,no,no,0,0,9662,9662,4,4
414,4,diego,2,1,3,29,32,no,verde1,propiedad,300,verde,no,si,60,60,9544,9484,2,2
415,5,elena,6,6,12,6,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9652,9652,3,3
416,6,fernando,5,4,9,37,6,si,estacion1,estacion,200,estacion,no,si,40,40,9904,9864,3,3
417,7,gema,1,1,2,3,5,no,impuesto1,impuesto,200,ninguno,no,no,0,0,9578,9578,2,2
418,8,hugo,4,6,10,10,20,no,naranja3,propiedad,200,naranja,no,si,40,40,9420,9380,2,2
419,9,irene,6,3,9,40,9,si,gris2,propiedad,100,gris,no,si,20,20,9162,9142,2,2
420,10,javier,3,6,9,1,10,no,gris3,propiedad,120,gris,no,si,24,24,8868,8844,1,1
421,1,ana,5,6,11,38,9,si,gris2,propiedad,100,gris,no,si,20,20,9716,9696,4,4
422,2,bob,4,4,8,13,21,no,parking,parking,0,ninguno,no,no,0,0,9164,9164,3,3
423,3,carla,1,6,7,9,16,no,estacion2,estacion,200,estacion,no,si,40,40,9702,9662,4,4
424,4,diego,6,2,8,32,40,no,azul2,propiedad,400,azul,no,si,80,80,9564,9484,2,2
425,5,elena,3,6,9,18,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,9652,9600,3,3
426,6,fernando,3,1,4,6,10,no,gris3,propiedad,120,gris,no,si,24,24,9984,9960,3,3
427,7,gema,6,6,12,5,17,no,naranja1,propiedad,180,naranja,no,si,36,36,9578,9542,2,2
428,8,hugo,6,2,8,20,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,9468,9416,2,2
429,9,irene,4,3,7,9,16,no,estacion2,estacion,200,estacion,no,si,40,40,9190,9150,2,2
430,10,javier,3,3,6,10,16,no,estacion2,estacion,200,estacion,no,si,40,40,8844,8804,1,1
431,1,ana,5,4,9,9,18,no,suerte3,suerte,0,ninguno,no,no,0,0,9696,9696,4,4
432,2,bob,1,4,5,21,26,no,estacion3,estacion,200,estacion,no,si,40,40,9164,9124,3,3
433,3,carla,3,3,6,16,22,no,rojo1,propiedad,220,rojo,no,si,44,44,9662,9618,4,4
434,4,diego,3,3,6,40,6,si,estacion1,estacion,200,estacion,no,no,0,0,9484,9484,2,2
435,5,elena,6,5,11,27,38,no,azul1,propiedad,350,azul,no,si,70,70,9652,9582,3,3
436,6,fernando,6,3,9,10,19,no,naranja2,propiedad,180,naranja,no,si,36,36,10040,10004,3,3
437,7,gema,4,2,6,17,23,no,suerte4,suerte,0,ninguno,no,no,0,0,9542,9542,2,2
438,8,hugo,5,3,8,28,36,no,estacion4,estacion,200,estacion,no,si,40,40,9416,9376,2,2
439,9,irene,6,1,7,16,23,no,suerte4,suerte,0,ninguno,no,no,0,0,9150,9150,2,2
440,10,javier,1,4,5,16,21,no,parking,parking,0,ninguno,no,no,0,0,8804,8804,1,1
441,1,ana,3,4,7,18,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9806,9758,4,4
442,2,bob,2,6,8,26,34,no,suerte5,suerte,0,ninguno,no,no,0,0,9168,9168,3,3
443,3,carla,5,1,6,22,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,9702,9650,4,4
444,4,diego,2,2,4,6,10,no,gris3,propiedad,120,gris,no,si,24,24,9484,9460,2,2
445,5,elena,6,6,12,38,10,si,gris3,propiedad,120,gris,no,si,24,24,9674,9650,3,3
446,6,fernando,2,6,8,19,27,no,amarillo1,propiedad,260,amarillo,no,si,52,52,10004,9952,3,3
447,7,gema,3,2,5,23,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,9542,9490,2,2
448,8,hugo,1,3,4,36,40,no,azul2,propiedad,400,azul,no,si,80,80,9428,9348,2,2
449,9,irene,1,5,6,23,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9198,9198,2,2
450,10,javier,5,5,10,21,31,no,carcel,carcel,0,ninguno,no,no,0,0,8804,8804,1,1
451,1,ana,2,2,4,25,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9758,9758,4,4
452,2,bob,5,4,9,34,3,si,suerte1,suerte,0,ninguno,no,no,0,0,9168,9168,3,3
453,3,carla,5,6,11,28,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9650,9650,4,4
454,4,diego,4,2,6,10,16,no,estacion2,estacion,200,estacion,no,si,40,40,9460,9420,2,2
455,5,elena,1,4,5,10,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9702,9670,3,3
456,6,fernando,4,3,7,27,34,no,suerte5,suerte,0,ninguno,no,no,0,0,10072,10072,3,3
457,7,gema,1,1,2,28,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,9522,9466,2,2
458,8,hugo,5,4,9,40,9,si,gris2,propiedad,100,gris,no,si,20,20,9348,9328,2,2
459,9,irene,2,5,7,29,36,no,estacion4,estacion,200,estacion,no,si,40,40,9198,9158,2,2
460,10,javier,4,4,8,31,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,8804,8804,1,1
461,1,ana,1,5,6,29,35,no,verde3,propiedad,320,verde,no,si,64,64,9758,9694,4,4
462,2,bob,4,6,10,3,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9224,9224,3,3
463,3,carla,6,2,8,39,7,si,gris1,propiedad,100,gris,no,si,20,20,9734,9714,4,4
464,4,diego,3,1,4,16,20,no,naranja3,propiedad,200,naranja,no,no,0,0,9420,9420,2,2
465,5,elena,3,3,6,15,21,no,parking,parking,0,ninguno,no,no,0,0,9710,9710,3,3
466,6,fernando,1,6,7,34,1,si,salida,salida,0,ninguno,no,no,0,0,10072,10072,3,3
467,7,gema,5,4,9,30,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9466,9466,2,2
468,8,hugo,5,1,6,9,15,no,rosa3,propiedad,160,rosa,no,si,32,32,9328,9296,2,2
469,9,irene,5,1,6,36,2,si,morado1,propiedad,60,morado,no,si,12,12,9178,9166,2,2
470,10,javier,6,5,11,39,10,si,gris3,propiedad,120,gris,no,si,24,24,8804,8780,1,1
471,1,ana,1,3,4,35,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9706,9706,4,4
472,2,bob,3,3,6,13,19,no,naranja2,propiedad,180,naranja,no,si,36,36,9224,9188,3,3
473,3,carla,2,3,5,7,12,no,rosa1,propiedad,140,rosa,no,si,28,28,9750,9722,4,4
474,4,diego,1,2,3,20,23,no,suerte4,suerte,0,ninguno,no,no,0,0,9420,9420,2,2
475,5,elena,5,5,10,21,31,no,carcel,carcel,0,ninguno,no,no,0,0,9710,9710,3,3
476,6,fernando,4,3,7,1,8,no,suerte2,suerte,0,ninguno,no,no,0,0,10072,10072,3,3
477,7,gema,5,2,7,39,6,si,estacion1,estacion,200,estacion,no,si,40,40,9498,9458,2,2
478,8,hugo,6,1,7,15,22,no,rojo1,propiedad,220,rojo,no,si,44,44,9296,9252,2,2
479,9,irene,2,1,3,2,5,no,impuesto1,impuesto,200,ninguno,no,no,0,0,9190,9190,2,2
480,10,javier,5,1,6,10,16,no,estacion2,estacion,200,estacion,no,si,40,40,8780,8740,1,1
481,1,ana,5,4,9,39,8,si,suerte2,suerte,0,ninguno,no,no,0,0,9734,9734,4,4
482,2,bob,4,2,6,19,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9232,9184,3,3
483,3,carla,1,6,7,12,19,no,naranja2,propiedad,180,naranja,no,no,0,0,9770,9770,4,4
484,4,diego,2,1,3,23,26,no,estacion3,estacion,200,estacion,no,si,40,40,9460,9420,2,2
485,5,elena,6,2,8,31,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9710,9710,3,3
486,6,fernando,4,1,5,8,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,10112,10112,3,3
487,7,gema,2,4,6,6,12,no,rosa1,propiedad,140,rosa,no,si,28,28,9458,9430,2,2
488,8,hugo,3,6,9,22,31,no,carcel,carcel,0,ninguno,no,no,0,0,9252,9252,2,2
489,9,irene,4,4,8,5,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9190,9190,2,2
490,10,javier,4,4,8,16,24,no,rojo2,propiedad,220,rojo,no,si,44,44,8740,8696,1,1
491,1,ana,6,3,9,8,17,no,naranja1,propiedad,180,naranja,no,si,36,36,9802,9766,4,4
492,2,bob,1,2,3,25,28,no,amarillo2,propiedad,260,amarillo,no,si,52,52,9228,9176,3,3
493,3,carla,5,6,11,19,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,9770,9714,4,4
494,4,diego,5,4,9,26,35,no,verde3,propiedad,320,verde,no,si,64,64,9420,9356,2,2
495,5,elena,4,1,5,39,4,si,morado2,propiedad,60,morado,no,si,12,12,9762,9750,3,3
496,6,fernando,2,5,7,13,20,no,naranja3,propiedad,200,naranja,no,si,40,40,10124,10084,3,3
497,7,gema,1,1,2,12,14,no,rosa2,propiedad,140,rosa,no,si,28,28,9430,9402,2,2
498,8,hugo,2,5,7,31,38,no,azul1,propiedad,350,azul,no,si,70,70,9288,9218,2,2
499,9,irene,1,6,7,13,20,no,naranja3,propiedad,200,naranja,no,si,40,40,9190,9150,2,2
500,10,javier,3,5,8,24,32,no,verde1,propiedad,300,verde,no,si,60,60,8724,8664,1,1
501,1,ana,5,3,8,17,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9836,9788,4,4
502,2,bob,4,3,7,28,35,no,verde3,propiedad,320,verde,no,si,64,64,9232,9168,3,3
503,3,carla,5,2,7,30,37,no,suerte6,suerte,0,ninguno,no,no,0,0,9890,9890,4,4
504,4,diego,6,4,10,35,5,si,impuesto1,impuesto,200,ninguno,no,no,0,0,9436,9436,2,2
505,5,elena,6,6,12,4,16,no,estacion2,estacion,200,estacion,no,si,40,40,9810,9770,3,3
506,6,fernando,5,5,10,20,30,no,amarillo3,propiedad,280,amarillo,no,si,56,56,10124,10068,3,3
507,7,gema,1,2,3,14,17,no,naranja1,propiedad,180,naranja,no,si,36,36,9402,9366,2,2
508,8,hugo,2,4,6,38,4,si,morado2,propiedad,60,morado,no,si,12,12,9254,9242,2,2
509,9,irene,3,6,9,20,29,no,impuesto3,impuesto,100,ninguno,no,no,0,0,9150,9150,2,2
510,10,javier,4,2,6,32,38,no,azul1,propiedad,350,azul,no,si,70,70,8664,8594,1,1
511,1,ana,3,6,9,25,34,no,suerte5,suerte,0,ninguno,no,no,0,0,9858,9858,4,4
512,2,bob,3,5,8,35,3,si,suerte1,suerte,0,ninguno,no,no,0,0,9224,9224,3,3
513,3,carla,1,1,2,37,39,no,impuesto4,impuesto,100,ninguno,no,no,0,0,9890,9890,4,4
514,4,diego,3,5,8,5,13,no,impuesto2,impuesto,150,ninguno,no,no,0,0,9436,9436,2,2
515,5,elena,3,5,8,16,24,no,rojo2,propiedad,220,rojo,no,si,44,44,9770,9726,3,3
516,6,fernando,3,2,5,30,35,no,verde3,propiedad,320,verde,no,si,64,64,10080,10016,3,3
517,7,gema,6,2,8,17,25,no,rojo3,propiedad,240,rojo,no,si,48,48,9366,9318,2,2
518,8,hugo,3,2,5,4,9,no,gris2,propiedad,100,gris,no,si,20,20,9242,9222,2,2
519,9,irene,2,5,7,29,36,no,estacion4,estacion,200,estacion,no,si,40,40,9150,9110,2,2
520,10,javier,2,1,3,38,1,si,salida,salida,0,ninguno,no,no,0,0,8594,8594,1,1
